Q60967265,dance theatre
Q124354,Bauhaus
Q452298,Jewish ceremonial art
Q1585442,lost literary work
Q7228265,pontifical commission
Q1153670,DIN-Norm
Q1190668,tribute band
Q66746920,jargon term
Q7832362,traditional story
Q357564,Q357564
Q202805,combination
Q171043,steam locomotive
Q2002016,fastener
Q1626629,Q1626629
Q777851,railway workshops
Q779998,Punktförmige Zugbeeinflussung
Q23465260,railway accident investigation agency
Q15634581,design company
Q20732239,regional corporation of Trinidad and Tobago
Q2098419,planning region of Bavaria
Q160696,Deutschland Tour
Q5449731,financial modeling
Q1384417,experimental aircraft
Q1802137,Q1802137
Q180173,sailplane
Q3798668,aerospace engineering
Q482816,parachute
Q464020,instrument landing system
Q908488,electric beacon
Q26262142,vehicle axis
Q42310380,homotypic synonym
Q1711276,Jugendbund
Q449819,German Youth Movement
Q15033,aleph
Q41662005,Hebrew letter
Q17079481,scholarly method
Q18813,New Testament
Q1789489,Q1789489
Q6190072,Jewish liturgy
Q6961869,naming convention
Q3390934,Holy Wounds
Q1747184,mass mortality event
Q24518,cult suicide
Q1224852,linguistic form
Q3196771,art museum
Q571571,insult
Q2839016,allegory
Q168817,algebraic number
Q1321926,constructible number
Q11634820,metallic ratio
Q5404257,Ethnic groups of Azad Kashmir
Q25345958,locale
Q48767773,Engagement
Q98593889,secession convention
Q3112873,three-masted schooner
Q7881897,populated riverside place
Q12076836,administrative territorial entity of a single country
Q5214867,federal territory
Q7439100,screw sloop
Q7892861,Q7892861
Q11815562,pentaptych
Q1679899,Q1679899
Q105821051,unbuilt building or structure
Q1000809,Buddharupa
Q1589116,canopy
Q659396,equestrian statue
Q133500,learning
Q1414089,art theory
Q1757063,lido
Q66739921,chess term
Q16760642,written idiom
Q27699276,museum collection
Q19860625,defunct cycling race
Q1434352,River swimming baths
Q17122462,district court
Q1458711,harm reduction
Q1338800,Ironman Triathlon
Q623605,gristmill
Q2048319,ditch
Q860447,emergency medical services
Q673079,professional fire brigade
Q206941,civil defense of Switzerland
Q1868541,local radio station
Q1179112,community radio
Q2860410,cantonal archive
Q1728107,Kantonsschule
Q15091377,cycling race
Q133744,tour operator
Q13397636,street furniture
Q53628296,public water well
Q14500296,tramway tunnel
Q15411990,indoor water park
Q212074,dodecagon
Q6501052,vestment
Q588750,puppetry
Q12054558,Q12054558
Q209333,oxbow lake
Q2138247,Regional-Express
Q1554407,State Authority for the Protection of the Constitution
Q467208,push moraine
Q1662100,industrial park
Q25183395,textile museum
Q1968229,Nationaler Kirchenrat
Q56877494,quadruped heraldic
Q16514343,Norse mythical animal
Q1305692,Q1305692
Q197811,horse-drawn wagon
Q193291,spirit
Q1513036,coldbloods
Q75017351,agricultural revolution
Q893555,borgo
Q1752459,investment company
Q361863,Closed-end fund
Q4306024,Holocaust museum
Q500717,Navigli
Q5198662,cycling infrastructure
Q1188075,office for the preservation of historical monuments
Q355437,Stift
Q1879248,longitudinal valley
Q854399,district authority
Q56085835,Q56085835
Q59155876,chamber of agriculture
Q1248258,economic sanctions
Q1497067,mountain road
Q110309792,Jewish regional consistory
Q191316,toll
Q2946863,Q2946863
Q105072162,Catholic archdiocese not metropolitan
Q854429,portal
Q83460,general
Q1719059,custom of students
Q15809182,Q15809182
Q84991119,French noble title
Q1792387,Q1792387
Q854459,stamp catalog
Q14839548,minor locality in Sweden
Q1438125,scientific collection
Q1264834,Q1264834
Q353070,junction
Q10535394,Q10535394
Q2551525,water reservoir
Q1798773,HVAC
Q66481358,energy conservation technology
Q106466588,technological progress
Q186408,point in time
Q736556,filter
Q19631939,court rank
Q190448,Q190448
Q50549261,Inca deity
Q18577275,urban project
Q182940,dessert
Q49836,wedding
Q1609504,regional bibliography
Q1220940,general name of position
Q1407666,oratorio choir
Q67187625,Wikimedia list of persons by nationality (P27) and occupation (P166)
Q6576468,Q6576468
Q88598,Gord
Q636819,archaeological open-air museum
Q4171266,spirits of fire
Q602446,lyrics
Q1668249,Grace
Q106256780,individual copy of a video artwork
Q17710980,literary tetralogy
Q1159457,chivalric romance
Q8038531,writing circle
Q680042,hyponym
Q2992616,Q2992616
Q7488056,Q7488056
Q3240227,raised bog
Q2043114,extraction
Q2239359,subperiod
Q1989839,kirch
Q57951700,research site
Q189672,county
Q62326,region of Denmark
Q28469887,Q28469887
Q1517419,World Orienteering Championships
Q15229229,theatre award
Q4266755,okruha of the Ukrainian SSR
Q2296568,river station
Q27166169,medical study
Q1074808,German surgical schools of the 18th and 19th centuries
Q28607652,literary archive
Q5283295,administration
Q41707512,municipal election in East Germany
Q1472127,spring festival
Q16457828,body part
Q1262595,Q1262595
Q1570561,planning region of Germany
Q35145263,natural geographic object
Q783930,municipalities and cities of Serbia
Q16939396,toll road
Q9016264,Jewish quarter
Q2297714,European Athletics U23 Championships
Q7900115,urban district of Sweden
Q1530824,metropolitan municipality
Q50877551,meeting of the European Council
Q11765,fee
Q25821,television licence
Q11974939,health professional
Q1221060,service occupation
Q28520605,procedure
Q63769412,consulting
Q2531989,Volkseigener Betrieb
Q1895928,supercup
Q20180855,train ferry route
Q70152878,sports scandal
Q1955139,Music College
Q689971,paradigm shift
Q1780371,municipal company
Q15907252,Q15907252
Q2057931,simulator
Q20652655,amateur cycling team
Q110047597,cabaret prize
Q1478755,ferry station
Q1850410,senioren-convent
Q214252,stable
Q47223,birthday
Q2516180,car club
Q1139493,inselberg
Q1643677,Altitudinal zonation
Q628523,message
Q310661,subliminal stimuli
Q61961344,group of physical objects
Q2135524,Q2135524
Q4236467,coffee-house
Q188869,field
Q12104567,housing estate
Q1043639,gay bar
Q230761,semi-postal
Q48975698,Cluster of Excellence
Q493000,unadapted loanword
Q20057682,regional library
Q1221126,Dienststellung
Q382996,incentive program
Q193220,hand fan
Q3953379,superior graduate school in Italy
Q847950,dormitory
Q3485795,seat
Q816425,surveying
Q34841063,seat of the local council
Q1414816,incentive
Q111029,root
Q56292853,Q56292853
Q29473497,signalling standard for collision avoidance
Q1520859,waterbody number
Q212469,souvenir
Q43514341,highway bridge
Q1307480,Q1307480
Q4350200,information transfer
Q436860,right-wing populism
Q61019077,list of areas of law
Q15883375,meeting center
Q89753,dungeon
Q1711334,youth church
Q3097917,play street
Q48753320,Ersatzkasse
Q563787,health maintenance organization
Q946596,off-road vehicle
Q1005383,Q1005383
Q2265915,glider airfield
Q1601114,maneuver
Q8424,aerodynamics
Q1777138,race track
Q371804,sports car racing
Q825237,safety instrumented system
Q2338574,Dallas Grand Prix
Q1877461,Pulmonary sanctuary
Q21813488,unit of torque
Q2554711,Q2554711
Q100218061,Truppengattung der Bundeswehr
Q130368,armored fighting vehicle
Q2479200,Cabinet of the Netherlands
Q51845466,dinosaur park
Q185187,watermill
Q1906904,Q1906904
Q2259749,student competition
Q4862348,polymictic lake
Q159719,power station
Q733541,consequence
Q3406566,legislative process
Q214244,affirmative action
Q1383557,intra-word punctuation mark
Q3695082,sign
Q5532664,generic antecedent
Q17172602,monumental cross
Q14755054,cavalry regiment
Q1391583,timber-framed church
Q106686551,chess museum
Q1528243,Q1528243
Q16856620,UIC-Z2 car
Q181623,warehouse
Q58917,adit
Q4463341,underground living
Q1550194,mine opening
Q32012717,mythological pig
Q180287,Moirae
Q2092297,eagle
Q109245999,cap of invisibility
Q152065,sceptre
Q31854313,mythological fox
Q1352786,Necromanteion
Q787116,automaton
Q16236249,fictional drug
Q24653904,fictional sheep
Q1427313,mythological bull
Q22676,shoe
Q578584,Oneiroi
Q1379405,divinity
Q184303,gift
Q9026959,autograph (manuscript)
Q28793904,porticoed square
Q22678488,Wienerwald Biosphere Reserve
Q106765618,abandoned architectural structure
Q7126252,Palace of Sports
Q2399028,Q2399028
Q87196290,chemistry term
Q834028,laboratory equipment
Q4727645,Alkali manufacturing process
Q56088779,pyran-2-one
Q5421455,explosophore
Q105880,fumarole
Q19850234,hill group
Q16938886,Leaching
Q1299240,interior space
Q11306265,noise
Q539558,image sensor format
Q296277,APS-C
Q1308737,emergency vehicle
Q79423998,Q79423998
Q109852002,movement aid device
Q5255461,demo effect
Q20819285,Premium railway station
Q1320830,covered passageway
Q2572122,pryanik
Q15836186,television news magazine
Q2250805,school atlas
Q513110,pluton
Q50822580,Fortnite Battle Royale
Q2101700,Q2101700
Q107252675,Slavic heraldy
Q21193581,equal hours
Q56147859,window frames and window frame components
Q278222,rotary excavator
Q81839,roundel bastion
Q113603,food bank
Q5059994,center of excellence
Q58214800,Q58214800
Q475699,Way of St. James
Q27943370,fashion person
Q7376362,river source
Q57158028,general term
Q21232064,rowing team
Q2710737,slag heap
Q15815716,Hochbunker
Q7829079,touring theatre
Q2466889,hydraulic structure
Q3266345,alpine slide
Q2551228,water distribution system
Q896635,Saxon post milestone
Q1230779,Freiheitsstrafe
Q1746438,Q1746438
Q2015912,Offizierhochschule of former DDR
Q1664910,Institut für Lehrerbildung
Q2251482,Q2251482
Q79413632,city part of Innsbruck
Q21593165,radio and TV emitting station
Q1220959,building of public administration
Q1188447,Denkmalgeschütztes Objekt
Q355844,candidates list
Q27464969,proposed tunnel
Q675316,heir
Q2496382,university church
Q1664428,interurban
Q54781888,Landesgericht
Q54788188,Oberlandesgericht
Q866623,Olympic Village
Q5526694,Gasthaus
Q10546297,business office
Q253326,cadastral municipality
Q1643737,Höhere Technische Lehranstalt
Q874919,State Government
Q627068,Workers' Samaritan Foundation
Q2520750,Q2520750
Q109067935,resistance group
Q191072,cadastre
Q18233199,country museum
Q48004378,esport competition
Q2073106,Olympic Park
Q32738,microcomputer
Q12578182,cognitive perspective
Q989470,clan
Q61974339,esports team
Q3498533,natural gas-fired power station
Q23011975,paved road outside of settlements
Q20973135,administrative territorial entity of the Kingdom of Hanover
Q46992916,Landdrostei
Q561071,redaction
Q503269,seamount
Q56276912,African Beach Games
Q1188673,subway
Q2325350,state treaty
Q2101456,Q2101456
Q865054,baggage
Q18972245,male family name
Q538661,Goldene Kamera
Q109350002,isoxazole alkaloid
Q830382,best practice
Q2075980,biological specimen
Q240141,regulation of the European Union
Q864734,bioprocess engineering
Q718744,Q718744
Q194168,antidote
Q10911316,Q10911316
Q86421061,recreation center
Q1759320,costume party
Q393308,Q393308
Q11247470,commanding officer
Q14515312,Volksentscheid
Q505213,sawmill
Q12089136,firedamp explosion
Q932103,hydronym
Q341627,court of appeal
Q206943,Zivilsenat
Q4996207,bailiwick
Q27998638,Historical Commission
Q1284073,Landesgericht
Q112754,primary source
Q1327461,machine-readable dictionary
Q13423452,First Full Moon Festival
Q1021233,Bürgermeisterei
Q42106,synonym
Q13415859,Q13415859
Q1230759,public service in France
Q30059,arrondissement
Q55412936,design element
Q811947,building technique
Q42412840,abandoned mine
Q668130,provost church
Q1029418,children's magazine
Q811093,Q811093
Q1614011,Q1614011
Q11406,electromagnetism
Q1474440,Q1474440
Q7548144,Q7548144
Q12151852,nostalgia
Q1451661,world clock
Q1032372,hackerspace
Q3052382,fonds
Q1813494,teaching method
Q1899632,study skills
Q2095374,patrician
Q20572379,departement
Q2387901,Q2387901
Q254832,Internationale Bauausstellung
Q1780353,kommunaler Spitzenverband
Q451019,gutsbezirk
Q1544184,Q1544184
Q4632675,dwelling place
Q2298718,brine conduit
Q2349866,Stimmkreis
Q465088,alluvial fan
Q2252145,Q2252145
Q1201178,detersion
Q1969111,Q1969111
Q1852119,district of Graz
Q52834234,company (Italian legal concept)
Q1497019,mountain railway
Q954172,Comune sparso
Q2291760,Courbet-class battleship
Q10296658,cultural heritage site in Ukraine
Q407142,phenols
Q47507519,regenerated cellulose fibre
Q190304,central specialist library
Q65651503,newspaper clippings archive
Q28823,textile
Q2133327,Q2133327
Q1056327,civic amenity site
Q1394657,company register
Q23498202,Austrian presidential election
Q673645,Q673645
Q7705750,test article
Q1415080,Staatsanwaltschaft
Q897395,executive board
Q1895274,Word of the year
Q106019938,Q106019938
Q19628864,Q19628864
Q625160,ecclesiastical province
Q208628,hagiography
Q1265246,Q1265246
Q613918,software quality assurance
Q1121901,compositing window manager
Q1551207,sound server
Q568494,single sign-on
Q21577192,BitTorrent client
Q389675,prepress
Q1138815,desktop search
Q538556,video server
Q957589,tunneling protocol
Q756230,directory service
Q56242138,German foundation under civil law
Q758870,digital audio editor
Q1060750,digital audio workstation
Q860760,image organizer
Q2164499,optical disc authoring software
Q33146,Bantu
Q11288,web server
Q71550,application server
Q240831,video codec
Q375465,bootsplash
Q741303,Java Development Kit
Q2141106,email filtering
Q216653,window manager
Q865042,digital video recorder
Q653475,X display manager
Q5264354,design language
Q5155929,note-taking software
Q1074158,educational software
Q1224999,educational video game
Q21125433,free or open-source video game
Q1143070,software suite
Q261918,init
Q93249,antivirus software
Q2352912,Q2352912
Q1393480,Papal Order of Chivalry
Q11626449,voting methods in deliberative assemblies
Q660236,pilot licensing and certification
Q1981640,liceo linguistico
Q728659,Vertriebenenverband
Q109851611,Q109851611
Q1077857,persona
Q97445956,Q97445956
Q42692024,government region of a Reichsgau
Q3732788,apostolic exarchate
Q607241,clergy house
Q20018921,historic superocean
Q108410343,university in Saskatchewan
Q5074436,charitable organization in Canada
Q4200688,indigenous languages of North America
Q1410668,National Wildlife Refuge
Q155239,Indian reservation of Canada
Q1054726,contract of sale
Q28953942,boundary change
Q15219391,list of towns in Alberta
Q2041172,measuring instrument
Q733088,Michelson interferometer
Q1087850,parabolic reflector
Q727898,phased array
Q6311,stellar atmosphere
Q2985199,Cherenkov detector
Q4213,telescope
Q899003,Nasmyth telescope
Q2665569,extremely large telescope
Q4360,pulsar
Q736634,particle detector
Q1045782,scatter plot
Q4851844,balloon-borne telescope
Q12772319,government regulation
Q20719690,NUTS 2 statistical territorial entity
Q1416251,gossip magazine
Q2195811,titular city
Q174814,electrical substation
Q9332842,hall
Q23394,barbican
Q39486269,railway viaduct
Q277565,labor education camp
Q28654502,Q28654502
Q18692717,bobsleigh track
Q1311569,Railway divisions in Germany
Q63947580,Reichsbahndirektion
Q491361,kaszanka
Q1202618,sports field
Q100276703,potato casserole
Q4484765,Q4484765
Q2472969,USSR Badminton Championships
Q15057583,regions of Slovakia
Q908207,complexity class
Q15078724,expendable launch vehicle
Q1469053,Ukrainian Badminton Championships
Q7318358,review article
Q1181413,palace of culture
Q56877699,water
Q3732792,archiepiscopal exarchate
Q20075802,secoiridoid monoterpenoid
Q937076,spinal nerve
Q1621078,histological procedure
Q64699467,phosphonic acid
Q104019925,biomedical measurand
Q1197550,computer performance
Q1035294,henge
Q2046310,bowl barrow
Q358316,chamber tomb
Q105224099,group of valleys
Q2794629,portal tomb
Q740464,legal act
Q2967773,reliquary chest
Q18635222,location of an event
Q96376027,former synagogue
Q881942,wind orchestra
Q828862,vocational school (Germany)
Q1539014,resort of Suriname
Q11472,paper
Q2138320,regional ecumenical organisation
Q28122896,rural municipality of Estonia
Q26742250,former municipality of Estonia
Q106650895,syndicalist newspaper
Q4890673,Mixed brigade
Q203764,activism
Q7603925,television documentary
Q1337795,proletarian internationalism
Q61741927,anarchist organisation
Q106651089,anarchist newspaper
Q16965797,National Commission for UNESCO
Q105208650,Q105208650
Q19708506,traditional food
Q16968990,complete edition
Q208701,labour movement
Q22715,vineyard
Q3068953,Q3068953
Q857909,beer garden
Q3280746,general education liceum
Q1277221,provincial park of Manitoba
Q771409,subglacial volcano
Q6972269,national development bank
Q17325163,metrolect
Q1331371,Q1331371
Q128758,satire
Q84056303,Landessportverband
Q1523279,ministry of Kultus
Q108320110,handball club
Q42046473,floorball league
Q351119,secundogeniture
Q1153484,folk art
Q1859468,transitional dialect
Q1675712,armorial
Q1615964,term of endearment
Q4393107,video game remake
Q50849176,Q50849176
Q3695759,constitution
Q2069238,tactical formation
Q3113114,list of Roman army unit types
Q8191372,ager
Q153556,ranged weapon
Q11741382,Holy Trinity column
Q41812406,dragoon regiment
Q1162817,geographical small region of Hungary
Q41812751,Q41812751
Q1052650,royal train
Q102496,parish
Q89938,cavalier
Q1493533,parish village
Q2313722,Batter-post structure
Q28947902,cranium
Q17297633,architectural heritage monument in Bavaria
Q2443782,Q2443782
Q1090674,string orchestra
Q514050,fen
Q1479818,special airport
Q2566190,department of Burkina Faso
Q17387315,Bundesliga
Q90747,reduit
Q2146417,rescue helicopter
Q26262878,mounted animal
Q105681016,Q105681016
Q21994756,ronde-bosse
Q1059765,periodontal disease
Q109653162,tetracycline polyketide
Q13462192,tributyltin compound
Q14864881,cell part
Q1474320,statistical region of Slovenia
Q1424609,kettle
Q4156067,palace complex
Q209824,oblast of Bulgaria
Q1134657,Christogram
Q19850505,Pacification sejm
Q1822469,Q1822469
Q43414,sexual abuse
Q5148198,colonia
Q10943038,Nefesh
Q1138414,hermitage
Q1420,motor car
Q17166766,motor quadricycle
Q193468,van
Q2666883,light commercial vehicle
Q19369201,Q19369201
Q22759,book censorship
Q4230425,Sammelband
Q27555019,maneuver
Q962715,gas holder
Q12198,sexually transmitted infection
Q209672,cult following
Q811844,kit
Q12799318,short novel
Q28968612,architectural association
Q693369,kiosk
Q151515,Trinkhalle
Q671735,media library
Q939087,air assault
Q1554137,Jägertruppe
Q279014,Societas Europaea
Q3500933,detention basin
Q431102,live television
Q16523578,German preliminary rounds for Euro Vision Song Contest
Q1088910,line of partition
Q338814,lion
Q1800229,vineyard location
Q4128600,State Duma election in Russia
Q19902211,dō
Q25304076,large scale brain network
Q11616000,Q11616000
Q13693745,cognitive therapy
Q2116408,trade publisher
Q21162604,unit of frequency
Q3268757,analog synthesizer
Q67151552,default
Q864114,input device
Q66569258,set of vertebrae
Q39086558,physiology of underwater diving
Q25312655,pseudomedicine
Q15853727,Q15853727
Q110207589,"City district in Dorsten, Germany"
Q6832945,private company limited by shares
Q47034857,leaf
Q107244961,women in a geographic region
Q76226590,life insurance company
Q186566,chronologic order
Q862880,effects unit
Q106826773,chromate salt
Q11236878,lacquer
Q1015644,Burgstall
Q29677,natural and legal rights
Q1453030,Landtag (Weimar Repuplic)
Q1007311,Bundestag committee
Q1202390,forest railway
Q1879292,Q1879292
Q1301203,legal proceeding
Q19793988,Cyrillic letter
Q108376836,discrimination against LGBT people
Q769493,rail transport operations
Q3126170,bandstand
Q785675,Road church
Q818922,Q818922
Q2169973,service provider
Q3742351,casino game
Q43637,monopoly
Q207892,public law
Q3737844,binary function
Q1191150,trick-taking game
Q56281803,Ace-Ten games
Q182413,non-controlled substance abuse
Q1761269,raffle
Q878160,bingo
Q12237274,simultaneous game
Q156612,zero-sum game
Q11497869,Sansukumi-ken
Q96791859,tractate of the Mishna
Q240709,litany
Q64146055,"Religious Festival, Italy"
Q577487,listings magazine
Q35718073,nation in the Eurovision Song Contest
Q1407245,entertainment television show
Q1644277,audiobook publisher
Q285451,drainage system
Q701632,municipal council
Q1615677,Stammstrecke
Q18887969,copper engraving print
Q283057,list of books of the Bible
Q1660150,steel design
Q1136047,torch song
Q1230116,Q1230116
Q604673,continental divide
Q8940169,Q8940169
Q104587080,Q104587080
Q618351,minster
Q97146798,Q97146798
Q88536093,Kreis of the kingdom of Württemberg
Q58180476,earth
Q1667082,military policy
Q67205788,aircraft function-lift-power class
Q447725,aluminium alloy
Q2138424,regional airport
Q4200298,district of Indonesia
Q1420941,Q1420941
Q843941,anti-aircraft warfare
Q752001,nautical almanac
Q1413038,radio navigation
Q2077983,cylindrical projection
Q1522071,conformal map projection
Q266990,Netscape
Q1780422,navigational instrument
Q1738761,Q1738761
Q1404635,Game magazine
Q42594143,Mayan god
Q7574919,specialized municipality in Alberta
Q41762994,municipality administration association of Baden-Württemberg
Q850767,chairlift
Q811094,Building authority
Q7834360,transportation authority
Q1076566,ordinary
Q788761,Staatenverbund
Q937946,solid figure
Q12055124,script directionality
Q4625944,alditol
Q3539455,triol
Q77854728,group of mountains
Q1503443,secrecy
Q719524,Our Lady of Fátima
Q3579157,edict of French kingdom
Q3082251,jetty
Q1162172,volcanic winter
Q5283631,mandible
Q2008919,Q2008919
Q12004466,swimming place
Q26846540,Q26846540
Q109129170,Rabbinate
Q61441256,psychophysical measurement
Q17541977,Gesetzblatt
Q2709468,laboratory procedure
Q3621673,historical archive
Q7247163,procedure code
Q3709134,medieval law
Q220016,pike
Q3177859,dedicated deck card game
Q1974131,Tantras
Q23925393,Douar
Q9159,monotheism
Q29918292,cultural organization
Q1066186,study of history
Q1711347,cultural policy
Q10504538,Geschwader
Q80361494,helicopter wing
Q2137739,government policy statement
Q11666901,nominal kinship
Q1191982,mariculture
Q47462966,Assize Court
Q2993796,Labour Court in France
Q25399066,poemetto
Q100212002,subjective quality
Q105338594,diocesan library
Q78614753,ancient Greek phrase
Q1191753,bus depot
Q3640372,brewpub
Q47516358,furniture shop
Q1618728,property management
Q14852003,blood circulation
Q29386187,Eucharistic object
Q296560,Q296560
Q5456361,fixed expression
Q21818579,liturgical object
Q48324,morality
Q655362,plant morphology
Q1521410,kitchenware
Q3773693,kitchen utensil
Q199360,Zigarrenbrand
Q44068921,heteropolysaccharide
Q134768,cocktail
Q1346513,long drink
Q2894814,wine cocktail
Q178780,liqueur
Q3246609,mixed drink
Q4338148,basic taste
Q25363518,Paraguayan legislative election
Q72828988,multilateral relation
Q2135361,Masonic Rite
Q109644271,ministry of Norway
Q473814,running amok
Q5691177,health trust
Q1868068,logistics center
Q15054477,Dutch noble family
Q1520456,business park of private company
Q1454131,Q1454131
Q5433332,genealogical society
Q682697,comprehensive school
Q1802168,Q1802168
Q1009272,Bundeswehr hospital
Q1125891,Q1125891
Q16144966,ancestors' list
Q10480682,agricultural structure
Q23901273,armored brigade
Q23005337,part-time vocational school
Q43694649,building
Q346549,Technische Hochschule
Q18979989,peaking power plant
Q18559091,administrative territorial entity of Prussia
Q873506,index
Q20646670,hilly stage
Q20646668,mountain stage
Q78464255,UCI ProTeam
Q20639848,club cycling team
Q20646667,plain stage
Q2266066,individual time trial
Q20680270,medium mountain stage
Q15642566,non-political administrative territorial entity
Q10432777,bomässa
Q55655722,three-cushion tournament
Q12327812,motor ferry
Q473932,roll-on/roll-off ship
Q1076882,battery electric vehicle
Q11035,telephone
Q1259123,signal generator
Q897285,Landschaftsverband
Q188734,sinkhole
Q15782973,Amt
Q27891162,water drainage gallery
Q42613239,government region of Lower Saxony
Q686980,reversible reaction
Q205949,exothermic reaction
Q1436139,Naamloze vennootschap
Q2782287,Q2782287
Q1595131,Q1595131
Q337540,motor fuel
Q3827332,Nachlass
Q1516917,modality
Q10960555,disease stage
Q66615932,physiological phenomena
Q59628358,(±)-norpseudoephedrin
Q15687338,judicial district of Austria
Q16659597,silver mine
Q1326028,camp
Q17277366,former district of the canton of Vaud
Q55493,goods station
Q462100,wine festival
Q131419,sausage
Q1917391,public transport route planner
Q1711697,wildlife park
Q2607934,guided missile destroyer
Q745545,anti-radiation missile
Q198952,target drone
Q1140224,military doctrine
Q1465394,Tactical Data Link
Q974850,missile
Q13494477,guided bomb
Q20170565,HVDC back-to-back station
Q1404375,rock pinnacle
Q15809483,rock face
Q1400565,spur
Q729136,limestone pavement
Q56754679,Q56754679
Q800279,railway facility
Q20999803,Q20999803
Q61612084,Higher education and research cluster
Q3412198,consortium of universities in France
Q1936626,aisleless church
Q670772,outwash plain
Q2324919,state forest
Q240673,cost
Q4849953,balance
Q3577883,school of the French public service
Q27951399,Institute of Science and Technology
Q7950347,World Health Organization collaborating centre
Q2494389,Q2494389
Q1202123,Red brick university
Q20825825,Q20825825
Q3152451,National Polytechnic Institutes
Q2460422,guest house
Q3255372,engineering school in France
Q4433740,women's national basketball team
Q86255923,women's national cricket team
Q106587004,national American football team
Q335638,cyclo-cross
Q13360713,ATP Rome
Q47403752,tennis tournament edition by gender
Q13222030,ATP Miami
Q299402,Qatar Open
Q12012406,Canadian Open (men)
Q7787114,ATP Indian Wells Masters
Q13360724,ATP Madrid Open
Q13427619,ATP Cincinnati
Q130222,Stuttgart Open
Q16465941,ATP Dubai Tennis Championships
Q7505806,Brisbane International (men)
Q13221816,Portugal Open
Q77733378,sports term
Q19817651,Istanbul Open
Q555063,Eurocard Open
Q38390,shepherd dog
Q358827,Q358827
Q705899,accreditation
Q843610,military discharge
Q324681,press review
Q86194474,Q86194474
Q314291,Bereitschaftspolizei
Q18050,youth detention center
Q44494,mill
Q17375963,Besloten vennootschap
Q83471185,fictional hammer
Q106839123,means of transport
Q4162586,dicycle
Q13629441,electric vehicle
Q3122725,gyropod
Q6546105,military light utility vehicle
Q177239,limit
Q485762,toponymy
Q1252707,"postal, telegraph and telephone service"
Q991937,German Historical Institute
Q133212,tumor
Q2312129,delicacy
Q1797813,productive animal
Q1957296,Männchen
Q53644398,goat disease
Q1811014,phase of life
Q1219805,mucous membrane
Q106651000,butanediamine
Q109379306,putrescine
Q21014462,cell line
Q23058136,cancer cell line
Q903828,formylation reaction
Q16999526,molecular property
Q47465258,thiophene
Q27030561,monastery archive
Q61965474,digitisation ministry
Q60534895,proposed site of community importance
Q12057445,alliance
Q744296,wooden church
Q90808178,furniture museum
Q1644340,Sicherheitsbehörde
Q5401282,magazine format program
Q6038471,inspectorate
Q1143706,surface-to-surface missile
Q15835243,military authority
Q1116728,artillery
Q1656167,Q1656167
Q57,Never Gonna Give You Up
Q10373548,whisky distillery
Q1064063,private railway
Q14866374,Lokalbahn
Q2052698,rural cemetery
Q79414634,Q79414634
Q695738,civil defense siren
Q39809,marketing
Q25351891,business service
Q194189,sales
Q849944,safari
Q18691601,ward of Tanzania
Q3393683,metalpoint
Q193391,diplomat
Q786471,Five solae
Q20898395,pear cultivar
Q4171318,Islamic honorifics
Q247179,Profession of faith
Q5249453,Declaration of faith
Q27109935,trehalose
Q421978,enterotoxin
Q27102952,DL-ornithine
Q27555319,spontaneously immortalized cell line
Q172778,plasmid
Q7398668,safety standard
Q248797,amyl alcohol
Q657709,laboratory glassware
Q421916,diol
Q74705696,propanediol
Q727028,bacterial infectious disease
Q128570,bioinformatics
Q75079467,mannitol
Q27215890,"hexane-1,2,3,4,5,6-hexol"
Q300951,pH indicator
Q9148474,aromatic alcohol
Q27095951,phenylethanol
Q12040649,bird disease
Q411447,DL-ofloxacin
Q663902,butanol
Q1400844,hunter's jargon
Q55613,ecotone
Q29479539,disadvantage
Q3244038,public establishment of an administrative nature
Q2617970,pentalogy
Q3038946,romantic drama
Q40831,comedy
Q3631469,wine company
Q1818761,regional natural park
Q259864,microarchitecture
Q1092177,message-oriented middleware
Q837330,bytecode
Q831660,packet filter
Q631425,vulnerability
Q2713403,integrated graphics processor
Q7805320,time formatting and storage bugs
Q2495986,Soft microprocessor
Q473708,home computer
Q7168699,peripheral bus
Q3402519,computer magazine
Q55121384,case sensitivity (two options)
Q25303924,file archiver
Q66481363,overclocking technology
Q3836406,log-structured file system
Q6887219,mobile processor
Q1330734,virtual file system
Q1033951,device driver
Q5457555,flash file system
Q165678,microcontroller
Q55371387,staff
Q253655,electronic signage
Q5372,basketball
Q837718,energy storage
Q29072474,electric process
Q78852033,central heating unit
Q1409761,heating unit
Q383126,chronic condition
Q39833,microorganism
Q69355203,"Lentiviruses, Bovine"
Q814344,backing band
Q1092939,cardinal title
Q1931170,long take
Q28914,patron saint
Q53252161,party archive
Q2186896,estate
Q36774,web page
Q1801891,state of the German Democratic Republic
Q783953,territorial claims in Antarctica
Q485146,sample
Q331744,mast
Q2297128,Société de Géographie
Q189567,food additive
Q104370547,animal husbandry method
Q25450409,agricultural activity
Q11762356,valley glacier
Q31948,lobby
Q1148315,state-owned enterprise of New Zealand
Q194408,nunatak
Q2449671,transportable goods
Q56580326,city of okrug significance
Q1743914,Liederhandschrift
Q54852,Carabinieri
Q1698619,Schauspielhaus
Q721207,marina
Q1730207,voltage lock
Q294362,urban and regional transportation
Q78068482,Landesbetrieb für Verkehr
Q1331392,legal theory
Q461741,NKVD special camp
Q18761202,watercolor painting
Q26280629,region of India
Q2176201,museum of broadcasting
